PlayerID,First Name,Last Name,School,Pos,Pos2,Archetype,Arch2,OVR_Grade,Height,Weight,Event,40Yard,Bench,3Cone,Shuttle,Vert,Broad,Wonderlic,ThrowDist,ThrowAcc,InsideRun,OutsideRun,Catching,RouteRun,PassBlock,RunBlock,PassRush,RunStop,ManCov,ZoneCov,LBCov,Kickoff,FG,PuntDist,CoffinPunt,G_Speed,G_Agility,G_Strength,G_ThrowPower,G_ThrowAcc,G_Catch,G_Carry,G_RouteRun,G_RunBlock,G_PassBlock,G_Tackle,G_RunDef,G_PassRush,G_ManCov,G_ZoneCov,G_KickPow,G_KickAcc,G_PuntPow,G_PuntAcc,G_IQ
20237,Josh,Boscan,UHOU,CB,,Ball Hawk,,A-,71,174,NFL Combine,4.43,19,6.78,4.07,38,132,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.78,7.38,0.00,0.00,0.00,0.00,0.00,A,A,C-,A-,C,A-,A+,B-,D,F,B-,B,A-,B,B+,D+,C+,C,D+,B+
21319,Jason,Jenkins,PURD,ILB,,Field General,,A-,72,224,NFL Combine,4.70,38,6.92,3.94,36,124,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.65,0.00,0.00,7.67,0.00,0.00,0.00,0.00,B,A,B,B,B,C-,D+,F,F,F,B,B-,A-,B-,A,D-,F,D-,D,A
74073,Johnny,Hansford,UGA,CB,,Ball Hawk,,A-,70,171,NFL Combine,4.44,24,6.97,3.90,36,127,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.78,6.25,0.00,0.00,0.00,0.00,0.00,B+,C+,B,B,A,A+,A,F,C+,D-,B-,B+,C+,C,A-,C,B,B,C+,A+
20552,Rashard,Akins,FSU,C,,Balanced,,A-,77,291,NFL Combine,5.71,42,7.14,4.59,34,122,28,0.00,0.00,0.00,0.00,0.00,0.00,6.35,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,B,A+,C,C,C-,C-,F,B+,B-,C+,C+,B,A-,D+,D+,C-,C,D-,B-
74326,Blake,Fitkin,OREG,OT,,Pass Blocking,,A-,74,284,NFL Combine,5.67,39,7.08,4.49,34,126,29,0.00,0.00,0.00,0.00,0.00,0.00,7.06,5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,B-,B,C+,A+,C+,D-,B,B+,A+,C+,A,B,A+,C,C-,F,B-,A+
20218,Bryn,Griffin,TAMU,RB,,Balanced,,A-,69,219,NFL Combine,4.38,37,6.70,3.88,36,130,34,0.00,0.00,7.71,8.22,6.62,2.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,A,B-,A-,A-,A+,C-,B,B+,B,C-,A,B,A+,D+,D,D+,C,A+
20209,Armani,Franco,UCLA,RB,,Power,,A-,72,241,NFL Combine,4.38,38,7.00,4.10,35,120,28,0.00,0.00,8.00,6.44,3.38,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B-,A+,A+,B-,C+,A+,C+,D+,A,C-,C,B,B-,A+,F,D,C,C,A+
74312,Marcus,Hammond,KSST,RB,,Speed,,A-,70,197,NFL Combine,4.39,32,6.72,4.02,38,124,32,0.00,0.00,7.35,7.89,6.00,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A-,A,A-,B+,B-,B+,C,F,A,B,D+,B,C+,C+,D-,C-,D-,C,A-
74381,Brandon,Boonstra,TCU,CB,,Man Coverage,,A-,72,189,NFL Combine,4.50,28,6.64,3.99,37,126,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.78,7.12,0.00,0.00,0.00,0.00,0.00,A,B+,A+,A-,B-,C-,B-,C+,C+,B+,A,D+,D-,A,B,C+,D-,C,D-,A+
24991,Douglas,Dimmadome Jr.,TENN,DE,,Balanced,,A-,76,260,NFL Combine,4.66,39,6.83,4.07,36,128,34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,A+,C+,B-,A+,C+,C-,B,A-,A+,A+,A+,B-,A+,C+,D+,B-,C-,A+
20114,Ross,Patton,KANS,CB,,Ball Hawk,,A-,70,183,NFL Combine,4.47,27,6.72,3.95,38,125,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33,5.75,0.00,0.00,0.00,0.00,0.00,B-,A-,C+,A-,A,A-,B,D+,B,D-,B+,C,A+,B,B,D-,C+,D+,D,B-
20304,Jahlil,Jones,UNLV,OT,,Run Blocking,,A-,76,302,NFL Combine,6.06,44,7.11,4.45,32,120,13,0.00,0.00,0.00,0.00,0.00,0.00,4.94,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B+,A-,A-,B,C,B,D+,A-,C,C-,C-,A-,C+,B-,C-,C-,C-,D+,B+
20118,Chad,Coleman,BALL,OT,,Balanced,,A-,74,294,NFL Combine,5.42,39,7.41,4.52,35,119,11,0.00,0.00,0.00,0.00,0.00,0.00,6.24,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,A+,B,B,B-,B+,A+,D-,B,C,A,C+,A-,C+,B-,D-,C+,B,C,B
74252,Raymond,Beadles,CSU,DE,,Speed Rusher,,A-,76,246,NFL Combine,4.74,38,6.74,3.93,35,128,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,C,A+,A,C-,A,D+,D+,F,A,B,A,A+,C-,C+,C,C,D+,B
74183,Jorge,Sanchez,CINC,WR,,Route Runner,,A-,70,174,NFL Combine,4.48,29,6.66,3.89,40,133,26,0.00,0.00,0.00,0.00,7.88,7.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,A+,B,B+,A,B,B,A,C-,B-,B,C,B,B+,A-,C+,C+,C-,D+,A
20033,Andy,Texeira,TTU,OT,,Balanced,,A-,76,298,NFL Combine,5.46,43,6.92,4.15,35,124,33,0.00,0.00,0.00,0.00,0.00,0.00,8.47,7.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,A,A,B-,A+,A,D,B+,A+,B,A-,A,B+,B,D-,C-,D+,C+,A+
74023,Kenneth,Ring,COLO,TE,,Blocking,,A-,76,262,NFL Combine,4.61,45,6.70,4.17,37,128,26,0.00,0.00,0.00,0.00,7.25,6.00,0.00,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,A,A+,A+,B,A,C+,B+,A-,A,A+,B,A-,A+,C+,F,F,D+,B+
74012,Jeffrey,Bouthillier,TLNE,WR,,Possession,,A-,74,191,NFL Combine,4.62,35,6.83,3.85,39,130,18,0.00,0.00,0.00,0.00,7.75,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A+,A+,A+,A+,A+,A,A,B-,D,D+,C-,B+,C,B,F,D+,C,C-,B
78911,Terrel,Bernard,UHOU,OLB,,Speed,,A-,73,222,NFL Combine,4.51,36,6.74,4.04,37,127,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,0.00,0.00,7.07,0.00,0.00,0.00,0.00,A+,A-,A-,B-,A,C-,C+,B,B-,C-,A+,A+,B-,B,A,D+,C+,D-,D,A+
20046,Raffy,Kahnle,BGSU,OLB,,Coverage,,A-,74,234,NFL Combine,4.83,36,7.03,4.22,38,123,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.59,0.00,0.00,7.00,0.00,0.00,0.00,0.00,B,B-,B,B,A+,C+,C+,F,C-,C,A+,A,C,B+,A+,D-,B,C+,C,A+
20604,Elijah,Clay,ULL,RB,,Speed,,A-,70,205,NFL Combine,4.53,26,6.97,4.34,36,126,15,0.00,0.00,6.71,7.56,6.12,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B+,A+,B,C-,C,A-,F,D-,B,B,D+,D-,C,C+,D+,F,D,F,A-
20050,Marquese,Ash,USAF,RB,,Receiving,,A-,69,202,NFL Combine,4.51,31,6.72,4.04,39,130,23,0.00,0.00,7.12,8.11,8.88,4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A+,A-,C+,B-,A+,B,A+,A-,C-,B,C+,B,C+,C,D-,B,D-,C,A+
74057,Adam,Caffee,MISS,OG,,Pass Blocking,,A-,76,295,NFL Combine,5.56,45,7.38,4.17,35,119,28,0.00,0.00,0.00,0.00,0.00,0.00,6.94,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,A,B,C+,A,A-,A-,C-,B-,A-,F,A-,A+,C,A+,C+,F,F,C+,A+
74234,Patrick,Gormley,UTAH,CB,,Zone Coverage,,A-,71,191,NFL Combine,4.51,23,6.45,3.85,40,131,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.11,8.88,0.00,0.00,0.00,0.00,0.00,C,A,A,A+,B+,C,A+,D+,C+,C+,A,A,B,B,A+,D-,B+,B,D+,A+
21246,Kris,Mabin,FSU,RB,,Balanced,,A-,69,231,NFL Combine,4.44,33,6.52,3.93,37,129,24,0.00,0.00,7.47,8.11,5.12,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,A-,A+,C,C,B,A+,D,F,B,A,F,D-,A-,C-,F,C+,B-,D-,A+
21254,Miguel,Cecil,TULS,RB,,Receiving,,B+,68,204,NFL Combine,4.34,27,6.88,4.12,37,130,25,0.00,0.00,7.18,7.61,6.12,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A+,A,C+,B,B,C,A+,D,A,C,D-,A,B-,C-,D+,D+,F,F,B-
20205,Tom,Coulombe,PNST,DE,,Speed Rusher,,B+,76,235,NFL Combine,4.47,37,6.68,3.98,37,126,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A,A+,A+,A+,A,A-,D-,B,D-,A,B,A+,C+,B,C-,F,C+,C-,B
78909,Dan,Dinnadane,TCU,DE,,Balanced,,B+,77,260,NFL Combine,4.74,34,6.95,4.10,36,123,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.88,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A-,A,A+,A,A,A,F,D,B,A+,A,A,A-,C,B,B,B,D-,A+
21369,Ben,Dean,NIU,RB,,Power,,B+,70,230,NFL Combine,4.57,31,6.88,4.45,34,121,26,0.00,0.00,7.65,5.44,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,C,A+,C-,C+,C,A+,D,F,A+,A,D,C+,C-,B,F,F,C-,D-,B+
74247,Robert,Roppo,DUKE,OT,,Balanced,,B+,75,293,NFL Combine,5.56,39,7.05,4.24,34,118,28,0.00,0.00,0.00,0.00,0.00,0.00,6.12,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,A,B+,A+,A-,C+,D,B-,B,A+,C-,C,A-,B,B,C+,C+,C,A
20426,Kenyan,Calixte,TTU,RB,,Receiving,,B+,69,204,NFL Combine,4.41,30,6.74,4.07,37,124,23,0.00,0.00,6.24,7.61,5.62,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,A+,B,C-,B,B,C,A+,F,C+,B,D,B-,C+,D-,F,F,C-,D-,A
21270,Jamal,McBride,ND,RB,WR,Receiving,Route Runner,B+,70,205,NFL Combine,4.41,31,6.83,3.97,37,124,29,0.00,0.00,7.12,8.17,7.62,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B+,A,A+,B,A,B,A+,F,B+,C-,F,D-,A-,C-,F,D-,D+,F,A+
74204,Michael,Gaer,HAWI,CB,,Zone Coverage,,B+,70,185,NFL Combine,4.53,23,7.00,4.08,35,125,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,7.12,0.00,0.00,0.00,0.00,0.00,B+,A-,A,A-,A+,D,C,C-,C,D-,A-,D+,B,C+,B+,C,C+,D-,D-,A+
20349,Jordan,Wilds,TULS,TE,,Vertical Threat,,B+,76,226,NFL Combine,4.36,39,6.57,3.90,39,129,26,0.00,0.00,0.00,0.00,8.75,7.69,0.00,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,B+,C+,B,A+,A+,A-,A,B,C,C,A+,A,A+,D-,F,C+,D,B+
74008,Timothy,Doak,IND,C,,Pass Blocking,,B+,77,295,NFL Combine,5.20,47,7.26,4.40,36,124,32,0.00,0.00,0.00,0.00,0.00,0.00,8.71,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A,A-,A,B,A+,A+,D+,B,A+,A-,C+,B,A+,A+,C,F,D+,D+,B
75762,Louis,Mcgowan,MIST,RB,,Speed,,B+,71,195,NFL Combine,4.30,30,7.17,4.43,35,127,21,0.00,0.00,8.41,7.28,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,C-,A,C-,B,B-,C,D-,B,D+,C+,D-,B-,C+,A,D-,D-,C,D+,A+
74035,Michael,Peterson,MASS,OLB,,Speed,,B+,73,221,NFL Combine,4.53,34,7.03,4.28,34,120,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.00,0.00,7.13,0.00,0.00,0.00,0.00,A-,B,B-,B-,C-,A,A+,C-,C-,C,A+,A,C,A-,A+,C-,C-,C-,C-,A
74387,David,Hager,KANS,OG,,Pass Blocking,,B+,75,277,NFL Combine,6.06,41,7.41,4.24,35,122,22,0.00,0.00,0.00,0.00,0.00,0.00,7.41,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,C,A,B-,A+,A+,C,C,B+,F,D,B,A+,C-,D+,D-,F,D-,B
20068,Yefry,Norman,COLO,RB,,Balanced,,B+,72,218,NFL Combine,4.38,33,6.90,4.12,37,123,15,0.00,0.00,6.76,7.89,6.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B+,A+,C+,B,B,A+,D,C+,A-,B,F,B,A+,B,D+,C+,C,C-,A
74264,James,Derting,CSU,RB,,Speed,,B+,71,191,NFL Combine,4.32,24,7.05,4.07,36,125,26,0.00,0.00,6.59,7.50,4.88,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,C,A,A-,B+,C,A-,D-,D+,B,B,F,A-,B,A+,D+,D+,C-,D+,B-
74382,Edgar,Colon,USM,RB,,Receiving,,B+,70,190,NFL Combine,4.37,26,6.49,3.83,40,130,22,0.00,0.00,7.00,7.72,7.12,5.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,A,A-,B+,A,B,A+,B,A,C+,D,A+,B,A-,C+,D,D,D,B
20112,Jose,Bandy,TENN,RB,,Receiving,,B+,70,203,NFL Combine,4.44,32,6.59,4.13,37,127,20,0.00,0.00,8.18,7.33,7.12,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,B,A,A+,A+,A,A+,C,A+,B,C-,C,A+,B,D-,D-,F,D+,A+
20020,Kyle,Walker,MINN,SS,,Man Coverage,,B+,72,209,NFL Combine,4.38,25,7.00,4.17,34,122,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.89,6.50,0.00,0.00,0.00,0.00,0.00,B,A,D,C+,C,F,A,B,A-,F,B,B-,C-,A,B,D-,D,D+,D-,C
24987,Steel,Blue,KANS,TE,,Receiving,,B+,78,240,NFL Combine,4.31,49,6.45,3.81,40,134,32,0.00,0.00,0.00,0.00,8.62,8.15,0.00,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,A+,B,A-,A,A,A+,A-,A-,B,A+,B,A+,A-,B-,C-,C+,C-,A
74014,Shawn,Johnson,PNST,OT,,Run Blocking,,B+,77,295,NFL Combine,5.42,47,6.95,4.28,37,123,29,0.00,0.00,0.00,0.00,0.00,0.00,6.71,8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,A+,A+,A-,B,A+,B,C,A+,A-,A-,A-,A+,A,A-,A-,D-,F,B-,A
75674,James,Dudley,UCF,RB,,Balanced,,B+,71,220,NFL Combine,4.42,24,6.76,4.17,37,125,19,0.00,0.00,6.94,7.56,6.25,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,B-,A-,C-,B+,A-,A+,D+,D-,C+,C-,C-,B-,A+,B,F,F,C,D+,A
20359,Noel,Coward,UHOU,CB,FS,Ball Hawk,Ball Hawk,B+,71,187,NFL Combine,4.85,22,7.00,4.40,31,122,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.89,7.88,0.00,0.00,0.00,0.00,0.00,B,C+,A-,A-,B-,A,B,D,D-,C-,B,A+,D,C+,B+,C,D-,C+,C,B
20361,Warren,Higashioka,UNLV,DE,,Speed Rusher,,B+,77,253,NFL Combine,4.64,33,6.54,3.92,36,126,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.12,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,B,A+,A+,A+,A+,D+,D+,D,B+,B+,A+,A,A+,C+,C+,C,C,A+
20582,Yannick,Last Name,MICH,RB,,Receiving,,B+,70,195,NFL Combine,4.42,26,6.48,3.83,36,128,35,0.00,0.00,7.06,8.00,7.50,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,A+,B,B-,B,A+,B-,A+,C-,A+,B,D+,C-,A+,B,F,C+,F,D-,A+
74318,Jack,Wortham,,DE,,Speed Rusher,,B+,76,240,NFL Combine,4.51,35,6.62,3.98,36,128,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.75,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,B-,A,A,B-,C-,D-,C-,C-,A,D+,A+,A-,C+,F,D+,D+,D-,C+
20367,Josh,Davis,UHOU,OG,,Pass Blocking,,B+,76,305,NFL Combine,5.53,46,7.14,4.07,34,122,36,0.00,0.00,0.00,0.00,0.00,0.00,8.24,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A+,A+,B,B,B,A+,C-,C-,A+,F,C-,A+,A,A+,C-,D,C-,C-,A
74376,William,Henry,TLNE,WR,,Speed,,B+,72,196,NFL Combine,4.30,31,6.72,4.08,38,130,34,0.00,0.00,0.00,0.00,6.12,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,B,B,C,B+,B+,B+,B-,F,B+,B,C+,A,C-,C+,B-,F,C,B+
74785,Fernando,Ramirez,EMU,FS,,Zone Coverage,,B+,71,197,NFL Combine,4.47,18,6.83,4.20,34,121,34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,9.00,0.00,0.00,0.00,0.00,0.00,A,C,C,C-,C+,C-,C+,F,D-,D+,C,B+,F,B,A+,D-,D-,F,D-,A+
20629,Colton,Rankin,FSU,DT,,Pass Rusher,,B+,74,288,NFL Combine,5.36,36,6.74,4.10,35,122,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.12,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A-,C+,D+,C+,B+,B-,D-,C,C,A,B,A,B,B-,D+,C-,C-,D-,C+
20014,Aaron,Smith,,DT,,Balanced,,B+,76,288,NFL Combine,5.56,36,7.29,4.26,34,121,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.25,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,A-,B,A-,A,A+,C,D+,D,D+,B+,A-,C+,B,A,D-,D-,B,C,C+
74064,Roberto,Reyes,IND,WR,,Possession,,B+,73,195,NFL Combine,4.51,30,7.08,4.08,38,124,19,0.00,0.00,0.00,0.00,8.75,6.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B-,B+,B,A,A-,A-,B,C-,F,C,C-,C-,C-,A+,D-,D-,C-,C+,C+
74344,Ryan,Gautreaux,ODU,WR,,Possession,,B+,74,189,NFL Combine,4.74,29,7.00,4.32,37,125,14,0.00,0.00,0.00,0.00,7.88,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,C,A,B,C+,A,B,B,C+,F,A,B-,C-,A+,C-,C+,C-,D-,D+,A
74045,Dennis,Germany,UGA,FS,,Zone Coverage,,B+,71,196,NFL Combine,4.61,22,6.85,3.97,35,126,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.78,8.75,0.00,0.00,0.00,0.00,0.00,B+,B,C+,B,A+,D+,C,D,D+,B,B,C+,A,B,A+,B,D+,F,C-,A+
74923,Gerald,Sibbitt,ULM,C,,Pass Blocking,,B+,75,294,NFL Combine,5.74,40,7.66,4.69,34,120,17,0.00,0.00,0.00,0.00,0.00,0.00,6.82,5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,D-,B+,B,A-,A-,B-,C-,F,C-,A,C+,C-,D+,A-,B-,D-,C-,F,F,B-
20010,Alex,Dunn,FSU,OT,OG,Balanced,Balanced,B+,76,305,NFL Combine,5.71,46,6.95,4.07,36,125,31,0.00,0.00,0.00,0.00,0.00,0.00,6.71,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A+,A+,C+,B-,A,B,C+,A,A-,A-,C,B+,A+,B,B,C-,C+,C,A
74053,Abraham,Roe,UNC,OG,,Run Blocking,,B+,77,307,NFL Combine,5.26,40,7.48,4.15,32,120,24,0.00,0.00,0.00,0.00,0.00,0.00,4.59,8.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,B+,B+,A+,B,A-,B-,B+,C-,F,A-,A,B+,C,A-,D-,D-,C-,C+
19993,Caleb,Allen,BYU,FS,,Zone Coverage,,B+,73,196,NFL Combine,4.35,34,6.40,3.98,39,134,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.89,9.50,0.00,0.00,0.00,0.00,0.00,A,B-,C+,A,C+,C,B,C+,D,D+,B,B,A+,B+,A+,B-,C+,D-,C+,A+
20258,Lorenzo,Travis,TENN,CB,,Zone Coverage,,B+,71,188,NFL Combine,4.61,21,6.88,3.98,36,129,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,8.38,0.00,0.00,0.00,0.00,0.00,B-,A-,A+,C,C,D+,A-,D+,F,B,A+,D+,B-,B,A+,C+,C,D-,D-,B+
74056,Jose,Agudelo,ODU,OG,,Run Blocking,,B,75,307,NFL Combine,5.53,46,7.26,4.43,33,121,27,0.00,0.00,0.00,0.00,0.00,0.00,4.82,6.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,A,B-,A,A-,B+,A,C,A,C-,F,D+,A+,A,A,F,C-,C-,D-,C
20257,Hector,Vargas,UNLV,CB,,Man Coverage,,B,71,193,NFL Combine,4.68,22,6.62,3.97,38,124,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,5.75,0.00,0.00,0.00,0.00,0.00,B-,A,A+,A,A-,C-,B,B,C-,F,A,A,A,B+,B-,F,D+,C-,D-,A
20249,Caleb,Sierra,BGSU,TE,,Receiving,,B,74,239,NFL Combine,4.76,37,6.95,4.08,38,128,32,0.00,0.00,0.00,0.00,6.12,8.46,0.00,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A,B,C+,A-,A+,A,A+,B+,B-,A+,B,C-,A+,A-,C+,A-,C+,D-,A
21381,Jordan,Ross,PURD,CB,,Zone Coverage,,B,70,185,NFL Combine,5.03,24,7.08,4.52,33,120,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,5.75,0.00,0.00,0.00,0.00,0.00,C+,C,A-,B,B+,C-,A+,F,D,F,A,B+,B+,C,B,D+,C-,D-,D+,B+
20241,Riley,Jennings,WVU,DT,,Balanced,,B,75,286,NFL Combine,5.20,40,6.62,3.92,36,124,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.38,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,A+,A-,C-,A+,A+,C,C-,D+,C-,A+,A,A,A+,C,C+,C,C,C,A+
74345,Kenneth,Close,CMU,CB,,Zone Coverage,,B,70,188,NFL Combine,4.64,24,6.61,4.04,34,126,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,B,A,B+,D+,A+,C-,B-,D+,D-,C+,C,A,B,C,B,C-,D+,D,D+,C+
74338,Gregory,Bellomy,TAMU,SS,,Man Coverage,,B,71,196,NFL Combine,4.48,27,6.90,4.10,36,126,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,6.38,0.00,0.00,0.00,0.00,0.00,A,B,B,B,C+,D+,B,B,D-,C-,C+,A+,C+,A+,B,C+,D-,D-,C+,B
20221,Steven,Henry,UTST,OG,,Run Blocking,,B,76,293,NFL Combine,5.56,41,7.35,4.26,33,120,25,0.00,0.00,0.00,0.00,0.00,0.00,5.41,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,A+,A,B,B-,A+,B,A,C,F,D+,A-,A+,B+,C+,C,F,C-,A+
20277,Lance,Rogers,PNST,TE,,Vertical Threat,,B,77,229,NFL Combine,4.41,37,6.54,3.93,38,133,23,0.00,0.00,0.00,0.00,6.12,6.00,0.00,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,A+,A,A-,A,A+,B,A-,A-,A+,B-,A,A+,B+,F,D-,D-,C,A
21472,Tyson,Turner,,OT,,Pass Blocking,,B,75,297,NFL Combine,6.24,43,7.41,4.74,32,119,14,0.00,0.00,0.00,0.00,0.00,0.00,6.71,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,D+,C+,B+,D+,A-,B-,C,C-,C-,B+,A+,C+,B,A+,A-,F,C-,D-,D-,C
74317,Michael,Sweeney,,CB,,Man Coverage,,B,72,200,NFL Combine,4.53,22,6.95,4.19,33,117,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.89,7.25,0.00,0.00,0.00,0.00,0.00,B,B-,C,C,B+,C-,A-,C+,D+,C,D-,C+,B,B,C+,C-,B,C-,D-,A-
74292,Philip,Hering,ND,OT,,Run Blocking,,B,73,294,NFL Combine,5.42,37,7.80,4.47,31,118,27,0.00,0.00,0.00,0.00,0.00,0.00,5.41,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B+,B,A+,B,A+,A+,C+,A,B-,C,C+,A+,B,B,C,D+,B-,D-,A
